# x_data
-43.49856932,-44.73884532,-43.93925632,-44.00837132,-26.22222932,-40.49722232,-45.09621632,-46.10821232,-43.08062332,-43.62701432,-44.83499632,-45.84743132,-44.97203232,-36.69733032,-43.70028932,-45.45376132,-44.34829432,-43.77500632
-42.16314332,-45.05007732,-44.80593832,-46.64467332,-26.54034932,-39.52330832,-44.52868832,-44.35841032,-43.97250532,-44.80326032,-45.50671032,-46.98717032,-46.11589532,-37.09170232,-42.80773232,-43.90688432,-44.94042532,-44.79441632
-42.64177832,-42.46351032,-46.10862632,-45.94778632,-26.27147132,-40.25213232,-42.93508832,-45.04957532,-42.48624832,-44.05667332,-44.94195132,-43.47446932,-45.37246432,-36.14159832,-43.69716232,-46.20455232,-46.51741632,-44.17190232
-43.67285332,-44.32381732,-46.69116732,-46.25860832,-26.02225132,-39.73140332,-45.45039832,-46.83338232,-45.17685632,-45.53701832,-43.37783432,-45.26901232,-47.18805232,-35.99863232,-43.59740532,-48.08262432,-45.61416932,-44.33138932
-44.75194632,-43.44605132,-43.22197832,-45.58213632,-26.13404532,-39.12493132,-45.44304332,-44.15588332,-42.41310732,-43.86378132,-44.89306632,-44.46799132,-44.35328832,-35.98646232,-44.13072532,-44.31552532,-46.62024432,-45.00054932
-41.86758432,-45.20542832,-47.62014132,-44.97166432,-26.16415632,-39.49498032,-46.08584432,-44.70692432,-43.78020932,-44.10763332,-47.53275632,-48.49259632,-45.14408732,-36.54682732,-45.84273732,-47.41218732,-46.64238532,-45.68936532
-44.13169632,-45.28676032,-49.04008532,-46.14409232,-26.36277132,-39.79377432,-44.23130132,-46.01427732,-45.93538132,-43.96095332,-45.00726732,-45.09057632,-43.65041132,-35.39343932,-45.01985132,-47.69302232,-48.35316832,-44.86774732
-41.63675832,-44.96989232,-44.57583032,-46.28687632,-26.20474632,-39.68776632,-45.34391732,-46.42791932,-45.22281632,-47.91916932,-44.16244232,-46.78819632,-44.95941432,-34.98404032,-44.91354232,-44.26842832,-45.55201032,-45.39592132
-43.74321832,-46.06761732,-43.87643032,-49.95496232,-26.44434732,-40.59037732,-46.15450632,-46.70220332,-45.36824532,-43.66485732,-43.04481432,-48.47197132,-46.33061532,-36.62923732,-42.15233232,-46.59689732,-44.84503332,-46.15859032
-42.70389032,-44.62538332,-44.84363932,-45.16402432,-25.90250732,-38.25276032,-45.20863632,-46.43978432,-45.50806532,-46.35284132,-45.33424832,-45.74467832,-47.02404132,-36.08717132,-45.13123032,-44.75425132,-45.52135732,-44.55022232
-43.39756432,-44.00266132,-46.26552332,-45.84641532,-26.41648332,-37.98251332,-47.00111732,-47.69965432,-44.19332832,-47.70729832,-46.41505232,-44.99147132,-45.81140932,-35.85075732,-45.04651132,-45.68872832,-44.83630332,-44.58778232
-45.26590532,-43.79684332,-46.54489832,-44.34887932,-26.37907132,-39.20483532,-46.66285232,-46.26974532,-41.77820532,-43.29269432,-45.53135532,-42.70027132,-45.27487632,-36.98848932,-44.08038732,-45.33523332,-44.02938332,-45.24664132
-44.84383732,-46.13627532,-45.01232532,-47.42844532,-26.19850032,-38.15960432,-44.92082632,-47.90437332,-46.44460032,-48.36874932,-46.37443932,-46.30296032,-45.73851232,-36.60393132,-43.64029632,-44.93588432,-44.03005032,-44.53576932
-44.02242932,-44.14302232,-45.98393432,-45.94659532,-26.19309832,-40.46923232,-46.74651932,-47.35981232,-47.23827432,-45.24927232,-46.94853132,-46.28533632,-44.69798232,-36.61737732,-40.69798532,-45.04700632,-45.30729132,-43.73893132
-43.58248232,-44.75496532,-46.31957032,-47.06466532,-26.07155132,-37.68568332,-45.06909532,-46.24807332,-41.90887332,-45.59809032,-44.42373532,-46.98902032,-44.90390332,-36.88787032,-42.31660232,-43.54409332,-45.77501632,-44.21719732
-45.84500032,-46.78258432,-47.64530732,-48.02131732,-26.48814632,-38.96195832,-48.49182432,-47.96415332,-47.09758532,-46.38132732,-46.36713132,-44.36532132,-45.33529332,-36.20524432,-44.38924332,-45.36453732,-44.39037932,-42.43127532
-42.37892232,-42.64066032,-44.75509232,-45.86033332,-26.08972632,-40.75608632,-45.00843132,-45.63510332,-44.86672332,-46.91027932,-45.94246532,-44.55373432,-44.87122632,-37.09650432,-45.14309532,-46.52464532,-45.89543432,-44.11081132
-44.42952532,-44.51687032,-46.57552532,-43.01939432,-26.28850332,-40.14818832,-46.19394032,-44.74051532,-47.08527532,-45.78986432,-45.37422832,-43.13214732,-45.58541732,-37.81489432,-43.97221932,-44.94696732,-46.68405432,-49.13684632
-43.26304032,-42.71056532,-45.31256732,-44.37569032,-26.20002332,-39.83498232,-44.32970432,-43.68075732,-42.33304332,-44.55328832,-45.10575232,-45.55836632,-47.74663232,-36.17791432,-46.38773432,-43.15912932,-46.30957132,-49.15623732
-43.44656032,-45.68995732,-44.30419132,-44.80925632,-26.16878032,-40.66555432,-45.58623232,-48.07214232,-44.38260032,-45.09321032,-44.90771932,-46.67736932,-45.03589132,-36.41080832,-46.19792432,-47.68400132,-47.10609232,-44.64046532
-43.30205632,-44.29466832,-46.26642032,-42.38553232,-26.10714132,-38.75250432,-44.62225032,-47.16870732,-44.16859632,-43.81052732,-45.82653632,-45.68892132,-47.95651932,-35.60372132,-43.82658032,-47.45544832,-44.60606832,-44.47668032
-42.51822932,-44.98811232,-45.04275732,-45.83990632,-26.43877632,-38.62953232,-45.59940532,-44.97064032,-44.73124332,-46.39773532,-44.03012132,-44.21442132,-46.54234732,-37.68918632,-43.52535232,-43.57904132,-43.90417032,-44.25858032
-45.10369432,-46.86057632,-45.55041332,-44.77961132,-26.12527332,-39.07691832,-45.92475432,-44.51986932,-46.02314932,-47.72551432,-44.66887232,-47.34201932,-44.26409832,-36.68624332,-45.38376932,-45.34965632,-45.24951132,-46.12306832
-46.36413232,-44.93271332,-45.41763832,-46.17381332,-26.12378832,-38.77377132,-44.90016532,-44.12652332,-42.70649232,-46.04121732,-44.31834832,-45.38168332,-42.85740632,-35.83689032,-43.54666332,-44.46753232,-44.94425832,-45.28780832
-45.53684032,-45.54219632,-45.12543132,-46.15112132,-26.32561432,-42.41923532,-43.35579432,-45.90741632,-43.99509132,-45.76733432,-46.58085432,-46.95851432,-46.76014632,-37.23985332,-42.75132032,-45.24422732,-44.60524632,-45.57612732
-43.57180632,-44.76759332,-45.48893932,-45.15388932,-26.32097732,-39.08565932,-46.70658632,-45.68912232,-46.22709232,-48.67167132,-45.88108932,-47.21034832,-44.62107832,-37.05489332,-44.88963032,-47.85999132,-45.47266032,-48.97977832
-45.23339632,-45.11460632,-44.66796832,-47.29861032,-26.41339232,-39.08413732,-44.52100332,-45.07623132,-43.07036032,-47.79538532,-45.27896732,-48.02604832,-46.79076032,-36.85842532,-43.55179932,-47.18949532,-46.36162832,-46.78679532
-41.26440732,-47.00055732,-42.30997932,-44.68048832,-25.92994732,-40.92101732,-46.58466732,-46.26804432,-45.70509932,-43.77257632,-45.40314732,-45.98748932,-43.32793132,-36.13349732,-46.12016332,-45.57786632,-46.32623732,-45.93028732
-43.11393232,-44.30074832,-45.07926132,-47.55743732,-26.03126032,-39.43352632,-43.94384832,-44.51076832,-41.99521432,-46.20831432,-45.20290832,-44.65237332,-43.42986032,-36.62097432,-44.36365032,-47.22729232,-43.82664732,-46.00931732
-42.64659932,-45.14421932,-45.49793932,-43.90528232,-26.51038332,-40.50894432,-45.59792332,-46.27230832,-46.87343832,-45.31183432,-43.08448632,-45.40097332,-44.53545432,-35.58594432,-44.06572332,-48.01334432,-46.46201732,-45.43477532
-44.69037832,-44.71035232,-48.83529432,-45.92753432,-25.69863232,-41.47314732,-45.82387332,-43.67922632,-45.25867432,-44.71241332,-43.65379532,-45.44960732,-46.61762832,-37.39748932,-46.05330132,-44.67320732,-42.70627232,-43.81843132
-43.57400232,-46.41528232,-46.15014032,-46.87148132,-26.12326632,-40.13479632,-43.63657832,-45.17286532,-45.31394032,-44.07933332,-44.68089432,-44.82992832,-47.34527532,-37.37206132,-45.57611532,-45.46708932,-45.56796232,-47.36475232
-46.01390432,-45.12897532,-44.51585232,-44.36172632,-26.06488032,-38.51061732,-41.65050632,-46.57726532,-46.77446432,-44.82466932,-44.62845932,-42.32623132,-44.31671932,-36.52249632,-42.58303332,-46.13475532,-44.55968232,-45.79816732
-44.62699732,-42.76211532,-45.43528432,-44.23822632,-26.36582332,-39.22590332,-46.74356032,-43.68548232,-46.63255032,-45.37682932,-45.35376932,-43.45439032,-45.27591832,-36.43761732,-43.90623732,-45.44390732,-43.80388832,-45.41668832
-45.89434132,-45.02195432,-44.77407332,-46.46436232,-26.54097332,-38.42309932,-45.65035932,-45.45604332,-43.92541532,-42.16583932,-44.60825332,-46.02381632,-46.05059232,-36.82130632,-42.73047632,-46.33069932,-45.25276332,-44.45056732
-39.71017932,-40.70028832,-40.19468932,-41.29482832,-22.46304232,-37.65523832,-42.70431132,-41.05001532,-43.21965532,-44.74997332,-40.94306132,-40.37008432,-42.29962332,-33.24016332,-42.23012432,-39.99021432,-47.89857532,-41.37331832
-42.36258032,-40.35991932,-41.31063032,-43.14309732,-22.28586632,-40.00204432,-41.29666332,-41.24863032,-40.24601632,-44.16313332,-41.59860132,-41.87835532,-40.55988032,-33.24448432,-42.36612032,-39.64540732,-42.27283332,-40.51656832
-38.91954432,-42.94981332,-41.66965132,-41.61810332,-21.89927932,-37.62326732,-40.67354732,-42.74032332,-39.15769332,-41.16796532,-43.00562432,-40.55179132,-41.97847332,-33.23834832,-42.40614032,-39.56113532,-41.13106432,-40.39165432
-42.76830032,-43.63514332,-44.12790232,-43.86536632,-22.30756432,-38.73387132,-44.19136432,-41.64269732,-44.39158432,-41.64510932,-41.63134532,-42.19020732,-41.63532832,-33.04561432,-40.22008132,-42.79102932,-40.75168732,-41.55525532
-40.19903632,-40.48494232,-43.19387832,-42.02434732,-22.14171432,-36.98005032,-39.88942332,-42.60671732,-40.70733232,-39.24913432,-42.29256032,-42.03181932,-45.04707732,-32.32025532,-40.21489732,-40.70539632,-42.67370232,-41.54831432
-40.68563432,-41.58993232,-41.16607332,-41.71425932,-22.28018932,-38.67917732,-42.90505932,-41.03115032,-42.19731432,-41.85244232,-43.39563132,-42.10889432,-38.84695232,-34.54650832,-42.39359332,-42.26537732,-42.63182732,-39.68578032
-38.77311632,-40.73547032,-42.19367732,-41.04594932,-22.67068632,-39.16093632,-42.36608032,-41.81674432,-38.08368132,-40.95154732,-41.50675832,-40.38763632,-42.20272432,-34.34737632,-39.68634032,-41.70889032,-41.98613232,-41.03704632
-41.03612632,-40.08916332,-41.80557932,-45.01225432,-22.64217432,-39.75803432,-40.07371132,-42.36822232,-41.19314132,-41.01511832,-41.43513932,-43.79186732,-42.08715632,-33.49458632,-42.09246332,-45.40254032,-38.84890032,-44.51502532
-40.14501932,-42.70198532,-41.97101832,-41.11061632,-22.09099732,-37.47165932,-42.36217532,-41.25966532,-40.36896432,-41.22443732,-40.18048132,-40.74971132,-42.96910532,-33.70935832,-39.30070332,-43.05293732,-41.99087532,-41.09093832
-41.67404432,-43.06557332,-42.69668032,-42.48433632,-22.10112532,-39.81215632,-40.61766332,-40.08081232,-43.72807132,-44.28749532,-44.47342632,-43.16403732,-41.98292332,-35.01027432,-39.43907532,-42.92252732,-42.02203832,-42.35605032
-39.42443532,-40.00444432,-43.67455732,-39.71422032,-22.17736432,-38.41554432,-40.81013332,-42.03708232,-43.44547932,-42.82603432,-41.63202632,-41.27000332,-42.38661132,-34.57922232,-39.57373232,-40.82639432,-41.47442832,-42.65210132
-40.90122632,-40.56144132,-42.15162232,-39.56477132,-22.34465432,-38.68438232,-41.52634132,-41.02290332,-42.56877232,-42.44090832,-41.91593332,-40.58695832,-42.13014832,-36.25449132,-41.15173232,-39.95057232,-43.69193432,-39.57402832
-39.48819932,-41.62652132,-42.27042632,-44.75423932,-22.27608732,-39.75086132,-42.40363732,-43.75193032,-42.55046432,-41.63003332,-40.70534132,-42.57788832,-40.11429432,-35.92731832,-41.02364232,-40.83936932,-44.38854032,-39.61508432
-39.48178832,-42.70481232,-39.81417332,-41.33128832,-22.38155532,-37.23141232,-41.49353432,-41.72571132,-41.36711232,-44.74972132,-44.36077632,-42.68551732,-41.44426432,-33.94516032,-41.33807332,-40.58712832,-39.77140332,-41.29638532
-40.63200832,-40.53141532,-45.71171132,-42.34957532,-22.26052632,-36.73617332,-42.36317832,-42.01065632,-43.00187932,-40.93015132,-42.30068032,-43.31265932,-41.03988432,-33.57822732,-38.95292532,-38.62631832,-42.59253032,-41.48408832
-38.96668732,-43.26706332,-42.20082932,-41.92075932,-22.52044032,-38.71729232,-42.40936432,-41.96205432,-43.88796332,-41.07254932,-44.81390332,-42.93845532,-40.78188932,-33.74454332,-40.85156032,-41.76639932,-40.23244432,-41.62643532
-39.45830532,-40.05757832,-42.29867732,-41.71212132,-22.34756632,-38.57180732,-38.93789832,-41.54154132,-42.18150532,-40.78081032,-40.50061432,-40.55739732,-41.45879032,-33.07160332,-41.82508532,-42.92993432,-42.73593432,-40.68927932
-41.65000932,-43.57524032,-41.73587832,-42.75363632,-22.37183232,-35.10428132,-41.85530032,-42.84476132,-41.96552432,-40.45388232,-41.43999932,-41.23240132,-42.40824032,-32.36466432,-39.89619032,-40.37859532,-44.22686932,-40.60726032
-39.11735732,-42.23528532,-41.26003232,-41.66933532,-22.17125832,-38.00828232,-41.16579032,-43.64348132,-40.75577432,-42.70001232,-41.93589632,-43.39866132,-42.15497332,-34.51116232,-39.55506232,-40.24463332,-41.08304532,-40.10830932
-39.66051432,-41.10280832,-40.82590332,-42.93972032,-22.44105232,-37.54543332,-40.47344232,-40.24198332,-38.85302232,-41.98383532,-42.34441732,-40.42229032,-41.70426532,-33.64359132,-42.52058632,-39.81716532,-46.39190732,-42.48365032
-41.30408932,-39.48387432,-40.54478932,-40.50419832,-22.20135232,-37.90875432,-38.33487932,-41.64990332,-42.87139632,-40.25632332,-41.61624032,-42.53245232,-42.56971932,-33.27379032,-42.57255832,-42.12972532,-43.04691632,-43.67312532
-38.45646732,-39.07142132,-43.22895132,-41.31784032,-22.60802032,-37.34056132,-40.96841632,-40.73385132,-41.64015032,-42.75651532,-43.99469632,-41.88337032,-41.03310032,-32.17263532,-42.37208832,-40.34212832,-43.24198432,-41.60488132
-40.64102932,-41.87883332,-46.22411932,-42.58998732,-22.14928332,-37.37969432,-41.65597032,-39.47016032,-41.18850432,-38.64331332,-40.81515632,-41.36347932,-40.60803832,-33.65724132,-41.28848532,-43.57878932,-41.71211432,-38.85972232
-41.64066732,-41.77041832,-40.12035932,-41.42548732,-22.39185032,-38.92185432,-41.01480532,-42.06505932,-40.30007332,-40.58865032,-40.23638132,-41.23094832,-43.24259932,-34.01560632,-39.89944832,-41.79267632,-41.87558132,-41.34845632
-39.90019632,-39.82743732,-41.74147632,-40.39010832,-22.30543632,-38.80281732,-40.57574132,-40.15748032,-41.19755832,-41.03902232,-40.59536132,-43.17006532,-43.24866032,-33.49408432,-38.70070332,-43.16218532,-41.33682432,-42.27016932
-41.75400332,-40.96401632,-42.09506932,-40.50004332,-22.33901032,-39.22819032,-41.63649232,-40.47916732,-40.34173132,-39.51685032,-42.32561832,-40.36138732,-39.70286432,-34.36236332,-40.38165132,-41.56910532,-41.32170732,-40.94805732
-39.99637132,-41.92273232,-41.99468432,-41.81307232,-22.23485432,-35.99980332,-42.71286432,-39.73309532,-41.86037132,-42.21690332,-39.57849932,-40.67842732,-40.31679132,-33.98768032,-45.14631032,-41.48423032,-41.22296032,-40.82695132
-39.78605432,-41.91083332,-39.07514532,-41.92607732,-22.30690132,-40.18960232,-40.95646432,-42.66344732,-40.33359432,-40.54789532,-42.50931232,-40.41487032,-42.77954732,-33.80049032,-39.83213032,-39.08870032,-42.71673132,-42.27443132
-41.62163332,-40.92527632,-39.77028832,-42.17463032,-21.87590432,-38.79716932,-41.37237732,-41.94790732,-39.59160532,-39.54197632,-41.26178332,-42.17869332,-41.65180632,-33.07027832,-41.51804132,-40.95591032,-41.36574432,-43.48365332
-41.37460132,-42.13143832,-39.13512432,-41.89030332,-21.95183832,-39.47553632,-43.05492432,-42.08326432,-41.21399532,-40.12533132,-42.53741032,-43.68331832,-42.89900432,-32.44685232,-42.02131532,-41.65958332,-42.70332032,-42.67965532
-41.61914332,-40.87021532,-41.01407632,-41.10572032,-22.26777632,-42.14778332,-40.19961032,-42.07144432,-40.77563532,-42.65568632,-38.55112132,-40.45621132,-41.98398832,-33.31897032,-41.14605332,-42.29845632,-44.78083432,-39.85209032
-38.77222332,-39.58143932,-39.83524232,-41.38664832,-22.15652132,-37.98019632,-39.68607232,-44.80879932,-40.15873632,-42.49251132,-41.07125032,-40.33788632,-41.99439732,-33.57513032,-42.21597132,-43.91997632,-39.47784532,-40.88059732
-38.58802032,-41.55802932,-41.60423232,-42.24887732,-22.22729332,-37.65446032,-39.91536432,-42.37768032,-40.49642232,-40.41945232,-41.94462332,-42.32997132,-42.32086632,-34.22075832,-41.29003532,-42.21475832,-42.05186832,-40.63929432
-39.82226132,-42.16443432,-40.06981832,-41.23378632,-22.10589232,-38.49369532,-42.50560232,-44.18154132,-40.22040832,-37.88550132,-40.09831432,-41.50867532,-41.96691732,-33.79922032,-44.80640132,-40.42047732,-42.48561632,-43.94672932
-42.10718332,-40.95258832,-39.39942532,-40.76676332,-22.28333232,-38.56657032,-41.99767032,-40.61566332,-41.29203732,-39.81370232,-38.18054532,-38.90686532,-40.52041632,-33.55527232,-39.95710932,-40.87104732,-44.38561432,-43.40963532
-40.11164132,-39.55851032,-41.47069032,-42.45830732,-22.28906432,-38.75355932,-39.58797932,-41.63465532,-39.69798232,-42.43160832,-41.84087932,-40.84233332,-41.36282332,-33.72677532,-40.17722332,-41.68794632,-43.90562132,-44.88890032
-40.73518732,-43.60619232,-39.08043432,-45.79001532,-22.42011232,-40.08014232,-41.28943132,-40.65723932,-42.86146832,-41.55236732,-40.80241432,-43.44287632,-41.93664632,-33.49273232,-41.67191932,-43.08659132,-42.67841832,-41.92340132
-41.34977132,-41.18159632,-41.77713232,-39.89624232,-21.75486632,-36.64513332,-42.81773232,-42.53946332,-41.43424632,-41.15424332,-41.38425132,-43.41013432,-40.71302732,-32.77950032,-41.74405732,-38.27290932,-42.07600632,-44.04489632
-39.24304632,-40.87760832,-41.08330432,-40.78197732,-22.00551732,-37.86079232,-40.49220832,-39.62684432,-39.59820832,-42.90825532,-40.61762332,-43.91925232,-41.66318932,-33.04701532,-39.37744932,-41.32322332,-41.53381032,-42.87140832
-41.67627732,-42.19375232,-42.04980032,-41.10791532,-21.87451832,-36.22552132,-42.09345632,-41.33071832,-40.79774132,-40.73194932,-40.39177032,-41.73054032,-39.84090032,-32.88206532,-43.60828232,-40.21065832,-39.32737332,-40.46224232
-39.11780032,-42.02996632,-41.80083032,-40.28746432,-22.27005432,-38.08538332,-41.32440632,-42.91546032,-41.90285232,-43.35339532,-43.56409932,-40.50607932,-43.10872732,-33.76821232,-40.68989732,-41.37612432,-40.61493232,-39.25071232
-37.34392432,-40.94962532,-43.36473232,-40.53005432,-22.46595332,-37.61308332,-41.43574132,-44.05633032,-42.28254232,-40.72861632,-41.45436132,-43.80097032,-40.52568732,-32.89208032,-41.91802432,-40.49753832,-40.08896332,-42.41423532
-40.88167932,-42.52996332,-41.17447932,-43.77434432,-22.25767832,-38.18395532,-40.54470232,-38.74023432,-42.04222332,-43.07265632,-40.00177232,-40.86375132,-42.25507332,-33.33310132,-40.54360932,-40.47435232,-42.58616232,-42.60054232
-41.75166632,-41.33887832,-43.55567332,-42.07919732,-22.18430932,-37.77414432,-42.64952032,-40.53606132,-41.36695832,-38.98889132,-44.99629932,-41.85258532,-40.52562232,-34.45709132,-39.35918832,-42.67735532,-43.31337532,-42.48820632
-40.61503732,-42.83988632,-41.50245932,-42.44262932,-22.22058432,-37.57868132,-42.41116432,-41.24100732,-41.03504332,-41.25930032,-39.91508532,-41.43226732,-41.37633532,-32.72778632,-42.14485532,-42.95017732,-43.83212132,-43.31519032
-41.38789832,-40.81688232,-42.09478032,-42.48804932,-22.66048132,-37.45048732,-43.42792532,-42.63574032,-43.13621432,-42.98831032,-40.59019832,-42.95947332,-41.32624632,-33.86725032,-40.97587232,-42.62761132,-39.22232132,-40.76648432
-42.03899432,-41.19843032,-39.60874732,-42.22458732,-22.11302332,-37.84028032,-41.43583832,-38.91803932,-41.18659132,-40.15420532,-41.11623832,-41.88004232,-42.83061632,-34.16709932,-41.10730232,-40.89533932,-42.34785132,-42.69822932
-38.89719332,-41.13926032,-40.46853832,-40.03609932,-22.43161332,-37.77947432,-40.33644732,-39.90938532,-40.04659232,-43.62965932,-40.10857932,-42.69166832,-41.67070232,-33.12591132,-40.90209032,-41.47600532,-41.77909732,-43.15440032
-38.16689532,-42.18399732,-39.74234332,-40.11707132,-22.52899232,-37.79454032,-40.72610732,-42.58771732,-39.40881632,-40.45853732,-39.91457632,-41.73912932,-40.21668632,-32.47482432,-41.05228132,-42.67434732,-41.19202932,-39.88470432
-41.75643232,-41.24378932,-43.88262832,-41.79220032,-22.00513432,-36.85932232,-44.69567632,-41.65428132,-41.59035132,-41.82581132,-39.44373532,-41.44069432,-40.37095432,-33.88156832,-43.38953232,-39.87727232,-40.14380032,-42.59811332
-38.87601332,-42.99282232,-43.53839932,-46.06994332,-24.85360332,-40.00514532,-45.22479432,-42.11809132,-40.15003732,-44.53645332,-43.66226732,-41.77353032,-42.74659332,-35.24481532,-42.12851932,-44.14123432,-45.35702232,-43.75565932
-41.15294632,-43.76203532,-40.47044932,-45.15184832,-24.49423132,-37.71296732,-47.99210732,-43.02053132,-41.41441232,-41.12702932,-46.65324732,-43.63946732,-45.31199732,-35.70245832,-42.41506632,-46.28555332,-42.36614032,-43.57556832
-37.97831132,-41.81514032,-42.13348332,-40.90804132,-24.46258732,-39.16507732,-43.58212032,-43.79663932,-41.28435832,-43.65415232,-44.41022032,-42.03042932,-44.24770232,-36.41908332,-42.69668832,-45.38122732,-42.96518032,-43.22865732
-39.16653332,-41.36505932,-42.31715532,-45.89604032,-24.46529532,-40.18837932,-43.56832332,-45.25791732,-42.57758632,-39.63884832,-42.13181532,-42.39920032,-41.61672732,-37.33095532,-42.55535532,-43.49810432,-46.06175632,-45.05542032
-40.83977932,-43.28886832,-44.85136532,-43.14427832,-24.53639632,-38.94070632,-43.21787832,-41.89423132,-39.85146032,-43.61144232,-43.99841532,-46.03162032,-44.17892932,-35.82474232,-43.81298932,-42.06787932,-41.99350232,-44.39809232
-37.68386232,-45.17675932,-42.19380332,-43.26422232,-24.74908632,-40.54558232,-41.88179732,-43.80194832,-42.50493132,-44.47442432,-44.54758132,-41.43280432,-42.93984432,-35.11707732,-41.96974732,-43.41221532,-44.06538132,-43.16462932
-40.32726132,-41.48221932,-46.28546732,-45.09342432,-24.74213832,-38.84716632,-41.83642632,-43.37461032,-41.67363632,-42.72054932,-43.04966132,-42.72753032,-43.91670132,-34.58354032,-40.45717332,-44.65179032,-42.88108832,-41.26575132
-42.21906232,-42.86229932,-43.92059732,-41.05741932,-24.27682332,-38.09040532,-42.22340232,-44.11428432,-40.44979732,-42.20882132,-45.42106932,-42.85476232,-44.91171432,-33.91395032,-41.46807432,-44.61375532,-42.89328132,-44.46657732
-40.71859032,-41.29925332,-41.74030632,-45.15408932,-24.63250532,-38.98605332,-43.94664632,-45.08773032,-41.17455832,-42.45567032,-40.96782132,-42.88178132,-44.92530632,-34.53409532,-45.25199832,-43.58632232,-46.26541032,-43.21384032
-40.31228732,-40.33014732,-45.34939932,-43.44025632,-24.48314332,-39.47107032,-42.42672632,-43.08682832,-41.91727832,-43.02703032,-43.91035532,-44.79489132,-42.85213032,-36.97282432,-43.71128432,-42.70867432,-41.67457932,-45.86052832
-37.94340832,-45.19651732,-41.19765432,-44.96097432,-24.61955632,-37.73485432,-45.00946932,-42.42883632,-40.63598132,-42.67837932,-43.46169832,-41.33990532,-44.98353932,-35.19555332,-40.83992232,-43.59786132,-44.55489432,-44.23108432
